x   y
0.000000	0.059571
0.000977	4.831587
0.001953	9.493225
0.002930	13.830374
0.003906	17.714448
0.004883	21.053055
0.005859	23.795253
0.006836	25.932285
0.007812	27.493951
0.008789	28.541323
0.009766	29.156968
0.010742	29.434088
0.011719	29.466021
0.012695	29.337353
0.013672	29.117570
0.014648	28.857707
0.015625	28.589982
0.016602	28.329967
0.017578	28.080546
0.018555	27.836722
0.019531	27.590359
0.020508	27.334094
0.021484	27.063902
0.022461	26.780126
0.023438	26.487094
0.024414	26.191675
0.025391	25.901308
0.026367	25.622031
0.027344	25.356993
0.028320	25.105761
0.029297	24.864512
0.030273	24.627017
0.031250	24.386145
0.032227	24.135507
0.033203	23.870887
0.034180	23.591137
0.035156	23.298359
0.036133	22.997377
0.037109	22.694620
0.038086	22.396690
0.039062	22.108919
0.040039	21.834235
0.041016	21.572558
0.041992	21.320847
0.042969	21.073760
0.043945	20.824782
0.044922	20.567576
0.045898	20.297258
0.046875	20.011360
0.047852	19.710272
0.048828	19.397103
0.049805	19.077003
0.050781	18.756100
0.051758	18.440287
0.052734	18.134106
0.053711	17.839954
0.054688	17.557762
0.055664	17.285190
0.056641	17.018275
0.057617	16.752394
0.058594	16.483305
0.059570	16.208067
0.060547	15.925643
0.061523	15.637067
0.062500	15.345154
0.063477	15.053837
0.064453	14.767270
0.065430	14.488897
0.066406	14.220691
0.067383	13.962715
0.068359	13.713087
0.069336	13.468363
0.070312	13.224234
0.071289	12.976402
0.072266	12.721444
0.073242	12.457481
0.074219	12.184528
0.075195	11.904461
0.076172	11.620598
0.077148	11.337020
0.078125	11.057744
0.079102	10.785956
0.080078	10.523424
0.081055	10.270243
0.082031	10.024921
0.083008	9.784800
0.083984	9.546706
0.084961	9.307688
0.085938	9.065691
0.086914	8.820023
0.087891	8.571526
0.088867	8.322428
0.089844	8.075914
0.090820	7.835520
0.091797	7.604489
0.092773	7.385219
0.093750	7.178938
0.094727	6.985646
0.095703	6.804352
0.096680	6.633519
0.097656	6.471637
0.098633	6.317769
0.099609	6.171954
0.100586	6.035373
0.101562	5.910224
0.102539	5.799340
0.103516	5.705615
0.104492	5.631370
0.105469	5.577784
0.106445	5.544508
0.107422	5.529555
0.108398	5.529469
0.109375	5.539773
0.110352	5.555591
0.111328	5.572350
0.112305	5.586421
0.113281	5.595584
0.114258	5.599226
0.115234	5.598246
0.116211	5.594686
0.117188	5.591183
0.118164	5.590340
0.119141	5.594165
0.120117	5.603667
0.121094	5.618691
0.122070	5.638008
0.123047	5.659631
0.124023	5.681285
0.125000	5.700916
0.125977	5.717148
0.126953	5.729574
0.127930	5.738819
0.128906	5.746386
0.129883	5.754291
0.130859	5.764597
0.131836	5.778935
0.132812	5.798119
0.133789	5.821942
0.134766	5.849188
0.135742	5.877877
0.136719	5.905681
0.137695	5.930450
0.138672	5.950733
0.139648	5.966198
0.140625	5.977864
0.141602	5.988106
0.142578	6.000422
0.143555	6.019021
0.144531	6.048320
0.145508	6.092421
0.146484	6.154683
0.147461	6.237437
0.148438	6.341874
0.149414	6.468116
0.150391	6.615424
0.151367	6.782499
0.152344	6.967809
0.153320	7.169862
0.154297	7.387389
0.155273	7.619377
0.156250	7.864985
0.157227	8.123355
0.158203	8.393391
0.159180	8.673568
0.160156	8.961830
0.161133	9.255631
0.162109	9.552109
0.163086	9.848381
0.164062	10.141904
0.165039	10.430814
0.166016	10.714190
0.166992	10.992163
0.167969	11.265855
0.168945	11.537145
0.169922	11.808312
0.170898	12.081608
0.171875	12.358861
0.172852	12.641171
0.173828	12.928761
0.174805	13.221001
0.175781	13.516611
0.176758	13.813972
0.177734	14.111497
0.178711	14.407962
0.179688	14.702737
0.180664	14.995855
0.181641	15.287898
0.182617	15.579736
0.183594	15.872160
0.184570	16.165478
0.185547	16.459185
0.186523	16.751754
0.187500	17.040608
0.188477	17.322288
0.189453	17.592793
0.190430	17.848030
0.191406	18.084298
0.192383	18.298716
0.193359	18.489535
0.194336	18.656261
0.195312	18.799594
0.196289	18.921203
0.197266	19.023378
0.198242	19.108646
0.199219	19.179429
0.200195	19.237791
0.201172	19.285335
0.202148	19.323238
0.203125	19.352417
0.204102	19.373754
0.205078	19.388331
0.206055	19.397599
0.207031	19.403434
0.208008	19.408061
0.208984	19.413843
0.209961	19.422990
0.210938	19.437230
0.211914	19.457530
0.212891	19.483924
0.213867	19.515493
0.214844	19.550516
0.215820	19.586783
0.216797	19.622005
0.217773	19.654276
0.218750	19.682480
0.219727	19.706600
0.220703	19.727852
0.221680	19.748632
0.222656	19.772290
0.223633	19.802759
0.224609	19.844119
0.225586	19.900155
0.226562	19.973995
0.227539	20.067855
0.228516	20.182948
0.229492	20.319521
0.230469	20.477024
0.231445	20.654339
0.232422	20.850025
0.233398	21.062527
0.234375	21.290314
0.235352	21.531929
0.236328	21.785962
0.237305	22.050964
0.238281	22.325363
0.239258	22.607395
0.240234	22.895110
0.241211	23.186450
0.242188	23.479394
0.243164	23.772164
0.244141	24.063418
0.245117	24.352415
0.246094	24.639079
0.247070	24.923965
0.248047	25.208084
0.249023	25.492645
0.250000	25.778721
0.250977	26.066909
0.251953	26.357049
0.252930	26.648043
0.253906	26.937814
0.254883	27.223419
0.255859	27.501300
0.256836	27.767629
0.257812	28.018702
0.258789	28.251307
0.259766	28.463023
0.260742	28.652407
0.261719	28.819041
0.262695	28.963460
0.263672	29.086973
0.264648	29.191433
0.265625	29.278992
0.266602	29.351885
0.267578	29.412281
0.268555	29.462199
0.269531	29.503497
0.270508	29.537899
0.271484	29.567045
0.272461	29.592516
0.273438	29.615831
0.274414	29.638394
0.275391	29.661393
0.276367	29.685690
0.277344	29.711708
0.278320	29.739363
0.279297	29.768058
0.280273	29.796755
0.281250	29.824114
0.282227	29.848692
0.283203	29.869158
0.284180	29.884483
0.285156	29.894080
0.286133	29.897845
0.287109	29.896115
0.288086	29.889522
0.289062	29.878795
0.290039	29.864533
0.291016	29.846997
0.291992	29.825972
0.292969	29.800711
0.293945	29.769987
0.294922	29.732228
0.295898	29.685721
0.296875	29.628834
0.297852	29.560211
0.298828	29.478908
0.299805	29.384438
0.300781	29.276725
0.301758	29.155970
0.302734	29.022482
0.303711	28.876489
0.304688	28.718002
0.305664	28.546747
0.306641	28.362188
0.307617	28.163653
0.308594	27.950522
0.309570	27.722452
0.310547	27.479592
0.311523	27.222727
0.312500	26.953332
0.313477	26.673510
0.314453	26.385818
0.315430	26.093010
0.316406	25.797745
0.317383	25.502300
0.318359	25.208353
0.319336	24.916861
0.320312	24.628053
0.321289	24.341546
0.322266	24.056538
0.323242	23.772055
0.324219	23.487197
0.325195	23.201330
0.326172	22.914204
0.327148	22.625978
0.328125	22.337145
0.329102	22.048401
0.330078	21.760484
0.331055	21.474033
0.332031	21.189490
0.333008	20.907086
0.333984	20.626904
0.334961	20.349002
0.335938	20.073578
0.336914	19.801115
0.337891	19.532483
0.338867	19.268963
0.339844	19.012166
0.340820	18.763869
0.341797	18.525784
0.342773	18.299307
0.343750	18.085294
0.344727	17.883910
0.345703	17.694582
0.346680	17.516075
0.347656	17.346676
0.348633	17.184457
0.349609	17.027570
0.350586	16.874534
0.351562	16.724437
0.352539	16.577037
0.353516	16.432739
0.354492	16.292451
0.355469	16.157349
0.356445	16.028600
0.357422	15.907099
0.358398	15.793263
0.359375	15.686928
0.360352	15.587360
0.361328	15.493381
0.362305	15.403584
0.363281	15.316591
0.364258	15.231315
0.365234	15.147157
0.366211	15.064126
0.367188	14.982838
0.368164	14.904406
0.369141	14.830248
0.370117	14.761834
0.371094	14.700439
0.372070	14.646922
0.373047	14.601587
0.374023	14.564127
0.375000	14.533668
0.375977	14.508890
0.376953	14.488212
0.377930	14.469988
0.378906	14.452701
0.379883	14.435112
0.380859	14.416355
